id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
87058,Male,Loyal Customer,24,Business travel,Business,2271,1,1,1,1,5,5,5,4,4,4,5,5,4,5,197,183,satisfied
95079,Female,Loyal Customer,13,Personal Travel,Eco,319,2,2,2,4,5,2,5,5,1,5,4,2,3,5,0,0,neutral or dissatisfied
77566,Female,disloyal Customer,26,Business travel,Business,689,5,5,5,2,2,5,1,2,4,4,4,3,4,2,0,0,satisfied
20173,Female,Loyal Customer,13,Personal Travel,Eco,438,2,4,2,4,1,2,1,1,3,4,5,5,5,1,76,66,neutral or dissatisfied
94899,Male,disloyal Customer,80,Business travel,Business,277,4,4,4,5,1,3,2,3,3,4,3,3,3,1,34,33,satisfied
14244,Female,Loyal Customer,34,Business travel,Business,2974,4,2,4,4,5,5,4,4,4,4,4,5,4,4,0,0,satisfied
22689,Female,Loyal Customer,23,Business travel,Eco,579,1,3,3,3,1,1,2,1,2,5,4,3,3,1,0,0,neutral or dissatisfied
42505,Female,Loyal Customer,66,Personal Travel,Eco,541,2,4,2,1,5,5,4,5,5,2,5,3,5,4,0,0,neutral or dissatisfied
34808,Male,Loyal Customer,13,Personal Travel,Eco,301,1,5,3,3,5,3,5,5,3,4,4,4,5,5,0,0,neutral or dissatisfied
116325,Male,Loyal Customer,43,Personal Travel,Eco,371,4,0,2,1,1,2,1,1,2,3,5,5,4,1,5,0,satisfied
68943,Male,Loyal Customer,34,Personal Travel,Eco,646,4,2,4,1,5,4,5,5,1,1,1,1,2,5,0,0,neutral or dissatisfied
51419,Male,Loyal Customer,59,Personal Travel,Eco Plus,262,1,3,1,4,2,1,2,2,1,3,3,3,3,2,87,104,neutral or dissatisfied
111730,Male,Loyal Customer,63,Business travel,Business,495,2,2,2,2,2,5,5,5,5,5,5,5,5,4,16,9,satisfied
24071,Female,Loyal Customer,44,Business travel,Eco,866,3,2,5,5,4,3,1,3,3,3,3,1,3,5,0,0,satisfied
126069,Female,disloyal Customer,25,Business travel,Business,631,2,0,2,4,4,2,4,4,5,2,5,5,5,4,0,9,neutral or dissatisfied
105568,Male,Loyal Customer,39,Business travel,Business,1774,4,4,4,4,2,4,5,5,5,5,5,5,5,3,0,0,satisfied
28139,Female,Loyal Customer,62,Business travel,Eco,933,2,5,5,5,2,3,4,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
123595,Male,Loyal Customer,29,Personal Travel,Eco,1773,2,4,2,5,1,2,1,1,2,4,4,1,5,1,0,0,neutral or dissatisfied
27092,Male,Loyal Customer,21,Business travel,Business,1721,1,1,1,1,4,5,4,4,2,3,4,5,5,4,0,0,satisfied
21794,Female,Loyal Customer,55,Business travel,Business,2511,3,2,2,2,5,3,4,3,3,3,3,3,3,4,0,0,neutral or dissatisfied
111325,Female,Loyal Customer,48,Business travel,Eco,283,3,1,1,1,4,3,3,3,3,3,3,4,3,1,38,28,neutral or dissatisfied
79683,Female,Loyal Customer,58,Personal Travel,Eco,762,1,4,1,4,4,5,5,1,1,1,1,5,1,4,0,0,neutral or dissatisfied
45955,Female,Loyal Customer,44,Business travel,Eco Plus,563,5,3,3,3,5,4,3,5,5,5,5,2,5,5,0,0,satisfied
39348,Male,disloyal Customer,30,Business travel,Business,896,3,3,3,3,2,3,2,2,4,2,5,4,4,2,0,3,neutral or dissatisfied
39218,Male,Loyal Customer,32,Business travel,Business,2558,0,4,0,1,5,5,5,5,5,4,1,1,3,5,0,6,satisfied
120322,Female,Loyal Customer,23,Personal Travel,Eco,268,1,3,0,3,2,0,2,2,3,2,4,2,3,2,0,0,neutral or dissatisfied
114696,Female,Loyal Customer,33,Business travel,Business,337,3,3,3,3,3,5,4,4,4,4,4,3,4,3,0,7,satisfied
126649,Male,Loyal Customer,46,Personal Travel,Eco,602,5,4,5,2,2,5,2,2,4,2,5,5,5,2,0,0,satisfied
73795,Male,Loyal Customer,39,Business travel,Business,3325,0,5,0,2,3,5,5,4,4,4,4,4,4,4,0,0,satisfied
25137,Male,Loyal Customer,44,Personal Travel,Eco,1249,3,4,3,3,5,3,5,5,5,2,3,4,4,5,25,6,neutral or dissatisfied
70677,Female,Loyal Customer,27,Business travel,Eco,447,5,2,2,2,5,5,5,5,2,2,1,1,5,5,0,0,satisfied
58189,Male,disloyal Customer,9,Business travel,Eco,925,3,3,3,1,4,3,4,4,4,2,5,3,5,4,6,0,neutral or dissatisfied
39495,Male,Loyal Customer,68,Business travel,Business,1368,1,1,1,1,4,2,3,4,4,4,4,3,4,5,0,0,satisfied
126956,Female,Loyal Customer,55,Business travel,Business,2207,4,4,4,4,2,5,5,5,5,5,5,3,5,4,78,89,satisfied
124371,Female,disloyal Customer,22,Business travel,Eco,808,4,4,4,4,5,4,5,5,1,5,3,2,4,5,0,0,neutral or dissatisfied
104202,Female,Loyal Customer,28,Personal Travel,Eco,1310,3,4,3,3,4,3,4,4,4,5,4,5,5,4,5,29,neutral or dissatisfied
88130,Male,disloyal Customer,39,Business travel,Business,444,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16,satisfied
101678,Female,Loyal Customer,42,Business travel,Business,1500,5,5,5,5,3,4,5,2,2,2,2,3,2,5,2,0,satisfied
45073,Male,Loyal Customer,37,Personal Travel,Eco,265,1,4,1,4,5,1,5,5,3,5,3,2,4,5,11,2,neutral or dissatisfied
7653,Female,Loyal Customer,20,Business travel,Business,604,5,5,5,5,4,5,4,4,5,3,5,3,5,4,0,0,satisfied
98081,Male,Loyal Customer,26,Business travel,Business,845,2,2,2,2,5,5,5,5,3,2,5,5,4,5,0,0,satisfied
16997,Male,disloyal Customer,12,Business travel,Eco,843,2,3,3,3,3,3,3,3,1,5,5,1,4,3,0,2,neutral or dissatisfied
105375,Female,Loyal Customer,51,Business travel,Business,1877,3,3,5,3,2,4,4,4,4,4,4,4,4,5,6,0,satisfied
14590,Male,Loyal Customer,11,Personal Travel,Eco,986,3,5,4,3,1,4,1,1,4,5,4,5,5,1,8,31,neutral or dissatisfied
109312,Female,Loyal Customer,49,Business travel,Eco,1188,3,3,3,3,4,3,4,3,3,3,3,4,3,4,98,114,neutral or dissatisfied
93758,Male,Loyal Customer,47,Business travel,Business,3361,5,5,5,5,1,5,5,2,2,2,2,1,2,2,6,6,satisfied
33732,Male,Loyal Customer,55,Personal Travel,Eco,899,1,1,1,3,1,1,4,1,3,2,2,2,3,1,29,40,neutral or dissatisfied
11942,Female,Loyal Customer,9,Business travel,Eco,781,1,3,3,3,1,1,2,1,1,2,4,4,3,1,0,5,neutral or dissatisfied
90770,Female,Loyal Customer,43,Business travel,Business,3432,1,1,1,1,3,5,5,5,5,5,5,5,5,5,0,0,satisfied
14871,Male,disloyal Customer,28,Business travel,Eco,315,5,0,5,2,1,5,1,1,3,1,3,4,3,1,3,0,satisfied
50319,Male,Loyal Customer,41,Business travel,Eco,77,5,1,1,1,5,5,5,5,2,2,2,1,2,5,0,0,satisfied
101204,Male,Loyal Customer,43,Personal Travel,Eco,1069,1,3,1,1,1,1,1,1,3,1,1,4,1,1,19,6,neutral or dissatisfied
95926,Male,disloyal Customer,13,Business travel,Eco,1031,4,4,4,3,1,4,1,1,3,5,4,3,4,1,0,0,neutral or dissatisfied
110124,Female,Loyal Customer,60,Business travel,Business,1056,1,1,5,1,4,4,4,4,2,4,4,4,3,4,214,210,satisfied
97197,Male,Loyal Customer,15,Personal Travel,Eco,1642,3,5,3,1,4,3,4,4,3,5,5,2,2,4,0,3,neutral or dissatisfied
111234,Female,Loyal Customer,36,Personal Travel,Eco,1506,1,4,1,5,2,1,2,2,3,5,4,3,5,2,28,22,neutral or dissatisfied
101561,Female,disloyal Customer,37,Business travel,Eco Plus,345,2,2,2,3,3,2,3,3,3,3,4,3,4,3,44,36,neutral or dissatisfied
113770,Female,Loyal Customer,9,Personal Travel,Eco,226,1,4,1,3,1,1,1,1,3,3,4,5,5,1,0,0,neutral or dissatisfied
120546,Female,Loyal Customer,37,Business travel,Business,2176,3,3,3,3,3,5,4,4,4,4,4,3,4,3,118,112,satisfied
43899,Female,Loyal Customer,38,Personal Travel,Eco,199,5,5,0,2,1,0,1,1,3,3,4,1,3,1,0,16,satisfied
89878,Male,Loyal Customer,24,Business travel,Business,1306,5,5,5,5,4,4,4,4,4,5,4,5,5,4,0,0,satisfied
9747,Male,Loyal Customer,42,Personal Travel,Eco,908,3,3,3,2,5,3,5,5,5,5,4,4,3,5,6,15,neutral or dissatisfied
93637,Female,Loyal Customer,43,Personal Travel,Eco,704,2,4,2,3,2,5,5,2,2,2,2,5,2,4,0,0,neutral or dissatisfied
5944,Female,Loyal Customer,42,Business travel,Business,2267,4,4,4,4,3,4,5,4,4,4,4,4,4,5,7,4,satisfied
88494,Male,disloyal Customer,17,Business travel,Eco,250,5,4,5,1,2,5,2,2,4,5,2,5,5,2,0,0,satisfied
120954,Female,disloyal Customer,24,Business travel,Eco,1013,1,1,1,4,2,1,4,2,3,5,3,4,3,2,54,56,neutral or dissatisfied
73781,Female,Loyal Customer,21,Personal Travel,Eco,192,3,1,3,4,2,3,2,2,3,5,3,4,4,2,0,0,neutral or dissatisfied
49181,Male,disloyal Customer,30,Business travel,Eco,250,2,0,2,5,3,2,3,3,1,4,3,5,5,3,40,49,neutral or dissatisfied
70909,Female,Loyal Customer,66,Personal Travel,Eco,1721,1,4,1,3,3,3,1,3,3,1,3,3,3,2,53,55,neutral or dissatisfied
92872,Female,Loyal Customer,42,Business travel,Business,134,0,4,0,4,2,5,4,4,4,5,5,4,4,3,23,14,satisfied
81238,Female,Loyal Customer,59,Business travel,Business,223,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,satisfied
129692,Female,Loyal Customer,41,Business travel,Business,447,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0,satisfied
12009,Female,disloyal Customer,37,Business travel,Business,351,1,2,2,3,3,2,3,3,4,5,3,3,4,3,8,0,neutral or dissatisfied
69760,Male,Loyal Customer,49,Personal Travel,Eco,1085,2,4,2,3,2,2,2,2,2,4,4,3,4,2,0,0,neutral or dissatisfied
46233,Female,Loyal Customer,24,Business travel,Eco,679,3,2,5,2,3,3,2,3,4,3,3,2,4,3,32,11,neutral or dissatisfied
10397,Male,disloyal Customer,23,Business travel,Eco,166,5,0,5,2,5,5,4,5,3,2,4,4,5,5,0,0,satisfied
61865,Female,disloyal Customer,27,Business travel,Business,1379,2,2,2,2,2,2,2,2,4,2,5,3,5,2,3,2,neutral or dissatisfied
15839,Male,Loyal Customer,37,Business travel,Business,1707,2,4,2,2,1,4,5,5,5,5,5,3,5,2,58,55,satisfied
122409,Male,Loyal Customer,47,Business travel,Business,1916,3,3,3,3,5,4,4,4,4,4,4,5,4,3,13,19,satisfied
45796,Male,Loyal Customer,52,Business travel,Business,391,4,4,5,4,4,4,3,4,4,4,4,2,4,4,3,6,neutral or dissatisfied
589,Male,Loyal Customer,50,Business travel,Business,164,1,1,4,1,3,5,5,5,5,5,5,4,5,5,0,0,satisfied
26878,Female,disloyal Customer,15,Business travel,Eco,2329,1,1,1,3,5,1,5,5,2,2,3,2,4,5,45,62,neutral or dissatisfied
5341,Female,Loyal Customer,40,Business travel,Business,785,1,1,1,1,4,5,5,4,3,5,4,5,3,5,247,286,satisfied
124243,Male,Loyal Customer,35,Business travel,Eco,1916,5,5,5,5,5,5,5,5,2,3,1,1,1,5,0,0,satisfied
52039,Female,disloyal Customer,64,Business travel,Eco Plus,328,1,2,2,3,5,1,1,5,3,5,4,4,5,5,0,0,neutral or dissatisfied
30705,Male,Loyal Customer,9,Business travel,Eco Plus,680,4,2,1,2,4,4,5,4,1,1,3,2,3,4,0,0,satisfied
110325,Male,disloyal Customer,28,Business travel,Eco,883,3,3,3,4,1,3,1,1,4,1,3,3,3,1,0,0,neutral or dissatisfied
71174,Female,Loyal Customer,54,Business travel,Business,740,3,3,5,3,5,5,5,5,5,5,5,3,5,3,100,87,satisfied
49890,Female,Loyal Customer,43,Business travel,Business,89,0,4,0,3,1,3,5,3,3,3,3,2,3,1,0,0,satisfied
52789,Female,disloyal Customer,33,Business travel,Eco,760,2,2,2,3,5,2,5,5,3,5,4,2,3,5,65,58,neutral or dissatisfied
28935,Female,Loyal Customer,50,Business travel,Business,2972,1,5,2,5,3,3,3,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
83469,Male,Loyal Customer,49,Business travel,Business,3921,2,2,2,2,5,5,5,4,3,5,4,5,5,5,234,278,satisfied
95443,Male,Loyal Customer,38,Business travel,Business,239,3,3,3,3,2,5,5,4,4,4,4,5,4,3,0,0,satisfied
20579,Male,Loyal Customer,9,Personal Travel,Eco,533,2,5,2,1,2,2,3,2,3,4,4,5,4,2,28,11,neutral or dissatisfied
118856,Male,Loyal Customer,51,Personal Travel,Eco Plus,370,3,4,2,3,5,2,5,5,3,1,4,1,5,5,0,0,neutral or dissatisfied
45281,Male,Loyal Customer,39,Business travel,Business,222,4,4,4,4,4,4,4,5,5,5,5,1,5,1,0,0,satisfied
66536,Female,Loyal Customer,19,Personal Travel,Eco,733,2,4,2,4,2,2,2,2,2,4,2,1,3,2,1,0,neutral or dissatisfied
109633,Male,Loyal Customer,48,Business travel,Business,829,1,1,1,1,3,4,5,5,5,5,5,3,5,4,7,0,satisfied
121460,Female,Loyal Customer,9,Personal Travel,Eco,257,5,4,5,3,3,5,2,3,4,2,3,1,3,3,0,0,satisfied
9464,Male,Loyal Customer,17,Personal Travel,Eco,310,3,5,3,1,4,3,4,4,4,2,5,4,5,4,0,0,neutral or dissatisfied
126277,Female,Loyal Customer,21,Personal Travel,Eco,590,3,1,3,4,4,3,4,4,1,3,3,4,3,4,0,0,neutral or dissatisfied
77088,Male,Loyal Customer,24,Business travel,Business,1481,2,2,2,2,2,2,2,2,4,4,5,4,5,2,0,0,satisfied
119409,Female,Loyal Customer,56,Business travel,Business,3167,4,4,4,4,2,4,4,3,3,3,3,4,3,5,0,0,satisfied
115219,Female,Loyal Customer,54,Business travel,Business,325,0,0,0,3,4,4,5,5,5,5,5,4,5,4,0,5,satisfied
44818,Female,Loyal Customer,28,Business travel,Eco,491,2,5,5,5,2,2,2,2,4,5,3,1,3,2,1,5,neutral or dissatisfied
47383,Female,disloyal Customer,50,Business travel,Eco,532,4,2,4,4,1,4,1,1,1,2,4,1,3,1,0,0,neutral or dissatisfied
62010,Male,Loyal Customer,50,Business travel,Business,2475,5,5,5,5,2,5,4,2,2,2,2,3,2,5,0,0,satisfied
112343,Female,Loyal Customer,44,Business travel,Business,3812,3,3,3,3,4,5,5,5,5,5,5,3,5,3,5,2,satisfied
112910,Female,Loyal Customer,38,Business travel,Business,2398,4,4,4,4,4,4,3,3,3,4,3,3,3,5,3,4,satisfied
3596,Female,Loyal Customer,41,Business travel,Business,999,3,1,4,4,3,4,4,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
103389,Female,Loyal Customer,49,Business travel,Business,3975,0,0,0,2,5,4,5,2,2,2,2,4,2,3,38,31,satisfied
126600,Male,Loyal Customer,27,Business travel,Business,1337,5,5,1,5,5,5,5,5,5,5,4,5,4,5,0,0,satisfied
68025,Female,Loyal Customer,26,Personal Travel,Eco,304,3,4,3,1,1,3,1,1,4,3,4,4,5,1,7,17,neutral or dissatisfied
31504,Female,Loyal Customer,69,Business travel,Eco,853,3,3,3,3,5,2,2,3,3,3,3,4,3,2,68,82,neutral or dissatisfied
53450,Male,Loyal Customer,22,Business travel,Business,2288,4,4,4,4,2,2,2,4,5,4,2,2,2,2,0,7,satisfied
125216,Male,Loyal Customer,25,Personal Travel,Eco,651,2,5,2,2,4,2,4,4,4,2,4,2,1,4,1,0,neutral or dissatisfied
91677,Female,disloyal Customer,21,Business travel,Eco,588,4,0,4,4,2,4,5,2,4,4,4,5,5,2,0,0,satisfied
64784,Male,Loyal Customer,34,Business travel,Business,2157,2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0,satisfied
88561,Female,Loyal Customer,26,Personal Travel,Eco,581,3,4,3,3,5,3,5,5,5,2,5,4,5,5,0,0,neutral or dissatisfied
121323,Male,Loyal Customer,29,Personal Travel,Eco,1009,2,3,2,4,5,2,5,5,3,4,4,2,4,5,0,0,neutral or dissatisfied
67758,Female,Loyal Customer,31,Business travel,Eco,1242,3,5,5,5,3,3,3,3,1,4,4,2,4,3,0,0,neutral or dissatisfied
2858,Female,Loyal Customer,36,Business travel,Business,3655,2,1,2,2,3,4,3,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
21008,Male,Loyal Customer,25,Personal Travel,Eco Plus,851,4,4,4,1,2,4,2,2,5,4,4,5,4,2,0,0,neutral or dissatisfied
69563,Male,Loyal Customer,62,Business travel,Eco,2586,3,2,2,2,3,3,3,4,2,3,4,3,2,3,15,38,neutral or dissatisfied
125772,Male,Loyal Customer,39,Business travel,Business,2629,3,3,3,3,5,4,4,4,4,5,4,3,4,3,0,17,satisfied
95109,Male,Loyal Customer,68,Personal Travel,Eco,239,3,4,3,1,5,3,5,5,4,4,4,5,5,5,4,0,neutral or dissatisfied
64910,Female,disloyal Customer,22,Business travel,Business,190,4,1,4,2,4,4,4,4,3,5,2,3,3,4,3,0,neutral or dissatisfied
110912,Male,Loyal Customer,33,Business travel,Business,406,3,4,4,4,3,3,3,3,4,5,1,4,1,3,3,45,neutral or dissatisfied
29182,Female,disloyal Customer,23,Business travel,Eco Plus,697,4,0,4,4,2,4,4,2,2,5,1,5,5,2,0,0,satisfied
61730,Female,Loyal Customer,47,Business travel,Eco,1635,4,4,4,4,4,4,2,3,3,4,3,4,3,1,0,11,satisfied
81064,Male,Loyal Customer,52,Business travel,Business,931,4,4,4,4,5,4,4,2,2,2,2,4,2,5,0,0,satisfied
95239,Female,Loyal Customer,48,Personal Travel,Eco,277,3,1,3,2,3,2,2,4,4,3,4,1,4,4,11,10,neutral or dissatisfied
95901,Female,Loyal Customer,31,Personal Travel,Eco,580,3,5,3,5,4,3,3,4,4,2,4,3,5,4,0,0,neutral or dissatisfied
108754,Female,Loyal Customer,29,Business travel,Business,3871,1,1,1,1,5,5,5,5,3,3,4,5,4,5,46,63,satisfied
119421,Female,Loyal Customer,7,Personal Travel,Eco,399,2,5,3,1,3,3,3,3,5,4,5,4,5,3,0,0,neutral or dissatisfied
70801,Female,Loyal Customer,11,Personal Travel,Eco Plus,328,4,5,4,4,3,4,3,3,2,2,5,4,4,3,0,0,satisfied
48167,Male,disloyal Customer,23,Business travel,Eco,236,1,0,0,3,0,3,3,5,3,5,3,3,1,3,61,148,neutral or dissatisfied
62891,Male,Loyal Customer,18,Business travel,Business,862,2,2,2,2,4,4,4,4,5,2,5,5,5,4,0,0,satisfied
111758,Male,disloyal Customer,31,Business travel,Eco,1441,1,1,1,3,3,1,3,3,1,4,4,1,3,3,18,6,neutral or dissatisfied
40558,Male,disloyal Customer,22,Business travel,Eco,517,4,3,4,4,2,4,2,2,5,2,4,5,2,2,0,0,satisfied
45124,Male,Loyal Customer,46,Personal Travel,Eco,157,2,4,2,1,3,2,3,3,3,3,5,5,4,3,0,0,neutral or dissatisfied
83244,Female,Loyal Customer,51,Business travel,Business,1979,1,1,1,1,5,4,5,4,4,4,4,5,4,4,8,9,satisfied
85662,Female,disloyal Customer,21,Business travel,Business,903,5,5,5,4,3,5,3,3,5,3,5,5,4,3,82,78,satisfied
99558,Female,Loyal Customer,58,Business travel,Business,930,5,5,5,5,3,5,5,4,4,4,4,5,4,4,6,11,satisfied
45596,Male,Loyal Customer,54,Business travel,Eco,230,5,2,2,2,4,5,4,4,4,2,5,1,5,4,0,0,satisfied
81680,Female,disloyal Customer,16,Business travel,Business,907,4,5,5,3,3,5,3,3,4,5,5,3,4,3,0,0,satisfied
46535,Female,disloyal Customer,33,Business travel,Eco,141,3,3,3,4,5,3,5,5,3,3,3,2,4,5,0,0,neutral or dissatisfied
69570,Female,Loyal Customer,44,Business travel,Eco,2475,2,5,5,5,2,2,2,1,5,2,4,2,2,2,0,14,neutral or dissatisfied
126031,Male,Loyal Customer,37,Business travel,Business,600,2,2,2,2,2,5,5,5,5,5,5,5,5,3,48,40,satisfied
13878,Male,disloyal Customer,23,Business travel,Eco,667,4,1,5,2,4,5,4,4,4,2,3,1,3,4,0,1,neutral or dissatisfied
66194,Male,disloyal Customer,22,Business travel,Eco,550,4,0,3,4,2,3,2,2,4,5,5,5,5,2,0,0,satisfied
125219,Male,Loyal Customer,70,Personal Travel,Eco,651,4,5,4,5,1,4,2,1,5,1,3,4,2,1,7,6,neutral or dissatisfied
13117,Male,Loyal Customer,34,Business travel,Business,1660,3,3,3,3,1,5,5,4,4,4,4,1,4,4,0,0,satisfied
54848,Female,disloyal Customer,24,Business travel,Eco,934,4,4,4,2,5,4,5,5,5,2,4,3,5,5,0,0,satisfied
85267,Female,Loyal Customer,22,Personal Travel,Eco,696,2,4,2,2,3,2,3,3,5,3,4,5,5,3,0,0,neutral or dissatisfied
25203,Female,Loyal Customer,54,Business travel,Eco,842,4,3,3,3,4,1,3,4,4,4,4,1,4,2,0,7,satisfied
95766,Male,Loyal Customer,15,Personal Travel,Eco,419,2,3,2,3,3,2,3,3,3,4,2,3,2,3,0,0,neutral or dissatisfied
122669,Female,Loyal Customer,43,Business travel,Business,361,5,5,5,5,5,4,4,5,5,5,5,4,5,3,19,3,satisfied
25644,Female,Loyal Customer,28,Personal Travel,Eco,526,2,4,2,4,2,2,2,2,4,4,4,2,3,2,0,0,neutral or dissatisfied
114777,Male,Loyal Customer,73,Business travel,Business,1973,1,1,1,1,4,4,4,5,5,4,5,3,5,4,0,0,satisfied
85317,Male,Loyal Customer,19,Personal Travel,Eco,731,3,4,3,3,3,3,3,3,4,4,4,2,3,3,0,0,neutral or dissatisfied
117519,Male,disloyal Customer,22,Business travel,Eco,872,0,0,0,3,2,0,4,2,5,3,4,5,5,2,0,0,satisfied
45937,Female,Loyal Customer,63,Personal Travel,Eco,563,2,2,1,4,2,3,3,2,2,1,2,2,2,1,46,66,neutral or dissatisfied
67047,Male,Loyal Customer,57,Business travel,Business,929,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,0,satisfied
117500,Male,Loyal Customer,53,Personal Travel,Eco,507,5,4,2,4,2,2,2,2,5,2,4,4,5,2,35,38,satisfied
114862,Male,disloyal Customer,42,Business travel,Business,371,5,5,5,5,2,5,2,2,5,2,5,4,4,2,29,18,satisfied
45528,Male,Loyal Customer,38,Business travel,Eco,554,4,1,1,1,4,4,4,5,3,1,4,4,4,4,133,125,satisfied
23649,Male,disloyal Customer,21,Business travel,Eco,73,3,0,3,4,3,3,4,3,3,5,5,5,5,3,0,0,neutral or dissatisfied
20557,Female,Loyal Customer,23,Business travel,Eco,533,3,4,2,4,3,3,3,3,2,4,4,4,3,3,0,7,neutral or dissatisfied
5437,Female,Loyal Customer,38,Business travel,Business,1668,5,4,5,5,3,5,4,5,5,5,5,5,5,3,23,12,satisfied
29689,Male,disloyal Customer,24,Business travel,Eco,717,3,3,3,4,3,3,2,3,1,2,3,1,2,3,0,0,neutral or dissatisfied
62373,Male,Loyal Customer,34,Business travel,Business,2704,5,5,5,5,5,3,5,5,5,5,5,5,5,3,1,0,satisfied
73024,Female,Loyal Customer,60,Personal Travel,Eco,1089,1,4,1,3,2,1,5,3,3,1,3,2,3,5,0,0,neutral or dissatisfied
9340,Female,Loyal Customer,39,Business travel,Business,401,1,1,1,1,5,5,5,4,4,4,4,3,4,3,0,2,satisfied
69592,Female,Loyal Customer,46,Personal Travel,Eco,2475,1,3,0,4,0,1,1,2,4,2,3,1,1,1,4,0,neutral or dissatisfied
24548,Male,disloyal Customer,18,Business travel,Eco,874,2,2,2,3,1,2,1,1,5,2,2,4,4,1,27,32,neutral or dissatisfied
42067,Female,Loyal Customer,55,Personal Travel,Eco,241,4,4,4,3,4,5,4,5,5,4,5,5,5,5,0,0,satisfied
74094,Male,disloyal Customer,47,Business travel,Business,769,2,2,2,5,2,2,2,2,5,5,5,4,4,2,0,0,neutral or dissatisfied
30998,Male,Loyal Customer,42,Business travel,Business,391,5,5,5,5,3,3,3,4,4,4,4,4,4,4,29,60,satisfied
15755,Female,Loyal Customer,42,Business travel,Business,1990,5,5,4,5,5,1,5,2,2,2,2,5,2,4,0,0,satisfied
32225,Male,Loyal Customer,58,Business travel,Business,216,3,3,3,3,5,2,5,4,4,5,3,1,4,2,0,18,satisfied
50263,Female,Loyal Customer,30,Business travel,Business,209,2,3,3,3,3,2,2,3,3,5,4,3,3,3,43,43,neutral or dissatisfied
75457,Male,Loyal Customer,45,Business travel,Business,1520,3,2,2,2,3,4,3,3,3,3,3,4,3,1,12,7,neutral or dissatisfied
29739,Male,Loyal Customer,42,Business travel,Business,183,4,4,4,4,5,4,5,4,4,4,5,3,4,4,0,0,satisfied
70511,Male,Loyal Customer,10,Personal Travel,Eco,867,4,4,4,1,4,4,4,4,4,4,4,3,5,4,0,0,neutral or dissatisfied
72575,Female,Loyal Customer,49,Business travel,Eco,529,5,2,5,2,3,4,5,5,5,5,5,5,5,4,0,0,satisfied
75850,Female,Loyal Customer,19,Personal Travel,Eco,1440,4,4,4,2,2,4,2,2,4,3,3,3,4,2,0,19,satisfied
94349,Male,Loyal Customer,37,Business travel,Business,239,1,1,4,1,3,4,5,4,4,4,4,4,4,5,3,12,satisfied
73904,Female,Loyal Customer,39,Business travel,Business,2218,5,5,5,5,2,5,5,4,4,5,4,4,4,3,0,0,satisfied
102969,Female,Loyal Customer,42,Business travel,Business,2744,2,1,1,1,3,4,4,2,2,2,2,3,2,3,35,31,neutral or dissatisfied
113341,Female,disloyal Customer,23,Business travel,Eco,258,4,5,4,4,4,2,2,3,3,4,5,2,3,2,111,140,neutral or dissatisfied
90474,Male,Loyal Customer,40,Business travel,Business,270,3,3,3,3,3,3,3,3,3,3,3,1,3,1,0,0,neutral or dissatisfied
52843,Male,Loyal Customer,22,Personal Travel,Eco,1721,4,5,4,2,2,4,2,2,5,2,5,3,4,2,8,1,satisfied
90691,Male,Loyal Customer,47,Business travel,Business,3560,3,3,3,3,3,4,4,5,5,5,5,4,5,5,3,0,satisfied
128882,Female,Loyal Customer,25,Business travel,Business,2454,3,2,2,2,3,3,3,1,3,4,3,3,4,3,39,16,neutral or dissatisfied
6845,Female,disloyal Customer,17,Business travel,Eco Plus,223,4,1,4,3,5,4,5,5,4,1,4,2,3,5,0,0,neutral or dissatisfied
35629,Female,Loyal Customer,67,Personal Travel,Eco Plus,1035,2,5,2,1,4,5,4,1,1,2,1,3,1,3,0,0,neutral or dissatisfied
44794,Male,Loyal Customer,62,Business travel,Eco Plus,1250,4,5,2,5,4,4,4,4,1,5,4,1,4,4,0,0,satisfied
16105,Female,Loyal Customer,52,Personal Travel,Eco,303,4,5,4,5,2,5,4,2,2,4,2,3,2,5,0,0,satisfied
32909,Male,Loyal Customer,48,Personal Travel,Eco,163,1,5,0,1,2,0,2,2,5,2,5,5,5,2,0,0,neutral or dissatisfied
49655,Female,Loyal Customer,38,Business travel,Eco,199,4,5,4,5,4,4,4,4,3,2,5,1,5,4,0,25,satisfied
11328,Male,Loyal Customer,46,Personal Travel,Eco,517,3,4,3,3,3,3,3,3,3,3,4,5,5,3,41,36,neutral or dissatisfied
96503,Female,Loyal Customer,36,Business travel,Eco,302,4,4,4,4,4,4,4,4,3,3,3,1,3,4,47,32,satisfied
63163,Male,Loyal Customer,45,Business travel,Business,3309,1,1,1,1,4,5,5,5,5,4,5,3,5,4,4,0,satisfied
